ReadID	SampleName	SampleID	ReadLength	ReadAvgQualScore
GSXD9VZ02JQAMF	10_D_B02_2010_12_17_2	10_D_B02	516	33
GSXD9VZ02F3MCW	10_D_B02_2010_12_17_2	10_D_B02	510	35
GSXD9VZ02IUQRB	10_D_B02_2010_12_17_2	10_D_B02	483	36
GSXD9VZ02I9JJE	10_D_B02_2010_12_17_2	10_D_B02	474	36
GSXD9VZ02H3Y03	10_D_B02_2010_12_17_2	10_D_B02	514	35
GSXD9VZ02JRGC6	10_D_B02_2010_12_17_2	10_D_B02	499	32
GSXD9VZ02GI9IV	10_D_B02_2010_12_17_2	10_D_B02	480	35
GSXD9VZ02IU1MB	10_D_B02_2010_12_17_2	10_D_B02	493	34
GSXD9VZ02FJ65Z	10_D_B02_2010_12_17_2	10_D_B02	498	35
GSXD9VZ02FXEEY	10_D_B02_2010_12_17_2	10_D_B02	528	35
GSXD9VZ02IFGED	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02HGRCA	10_D_B02_2010_12_17_2	10_D_B02	514	35
GSXD9VZ02H3T7C	10_D_B02_2010_12_17_2	10_D_B02	487	35
GSXD9VZ02HVYD1	10_D_B02_2010_12_17_2	10_D_B02	482	34
GSXD9VZ02F5KLX	10_D_B02_2010_12_17_2	10_D_B02	505	36
GSXD9VZ02F9MBV	10_D_B02_2010_12_17_2	10_D_B02	488	32
GSXD9VZ02I41MB	10_D_B02_2010_12_17_2	10_D_B02	271	32
GSXD9VZ02FZAFC	10_D_B02_2010_12_17_2	10_D_B02	504	35
GSXD9VZ02HI8EQ	10_D_B02_2010_12_17_2	10_D_B02	479	35
GSXD9VZ02GO2V8	10_D_B02_2010_12_17_2	10_D_B02	507	35
GSXD9VZ02I8J73	10_D_B02_2010_12_17_2	10_D_B02	490	34
GSXD9VZ02H4L0H	10_D_B02_2010_12_17_2	10_D_B02	471	34
GSXD9VZ02G9GQ3	10_D_B02_2010_12_17_2	10_D_B02	509	31
GSXD9VZ02IGV3N	10_D_B02_2010_12_17_2	10_D_B02	502	33
GSXD9VZ02G5OVB	10_D_B02_2010_12_17_2	10_D_B02	514	35
GSXD9VZ02F9E6M	10_D_B02_2010_12_17_2	10_D_B02	514	33
GSXD9VZ02G97HI	10_D_B02_2010_12_17_2	10_D_B02	517	34
GSXD9VZ02JI9ES	10_D_B02_2010_12_17_2	10_D_B02	514	37
GSXD9VZ02FMD5E	10_D_B02_2010_12_17_2	10_D_B02	513	34
GSXD9VZ02HT6EQ	10_D_B02_2010_12_17_2	10_D_B02	391	35
GSXD9VZ02HJW0V	10_D_B02_2010_12_17_2	10_D_B02	513	34
GSXD9VZ02GNV36	10_D_B02_2010_12_17_2	10_D_B02	511	35
GSXD9VZ02JOHJF	10_D_B02_2010_12_17_2	10_D_B02	478	35
GSXD9VZ02IGV4M	10_D_B02_2010_12_17_2	10_D_B02	479	36
GSXD9VZ02HYQK0	10_D_B02_2010_12_17_2	10_D_B02	495	36
GSXD9VZ02IKQB1	10_D_B02_2010_12_17_2	10_D_B02	486	34
GSXD9VZ02JWC9M	10_D_B02_2010_12_17_2	10_D_B02	513	35
GSXD9VZ02GUGNE	10_D_B02_2010_12_17_2	10_D_B02	494	37
GSXD9VZ02JCAJ1	10_D_B02_2010_12_17_2	10_D_B02	487	36
GSXD9VZ02HHVQ2	10_D_B02_2010_12_17_2	10_D_B02	484	36
GSXD9VZ02H7LUB	10_D_B02_2010_12_17_2	10_D_B02	383	30
GSXD9VZ02GEJPK	10_D_B02_2010_12_17_2	10_D_B02	485	34
GSXD9VZ02FMICR	10_D_B02_2010_12_17_2	10_D_B02	492	35
GSXD9VZ02IO4WM	10_D_B02_2010_12_17_2	10_D_B02	498	34
GSXD9VZ02FRP32	10_D_B02_2010_12_17_2	10_D_B02	346	31
GSXD9VZ02HO7KQ	10_D_B02_2010_12_17_2	10_D_B02	483	35
GSXD9VZ02GDGC9	10_D_B02_2010_12_17_2	10_D_B02	516	35
GSXD9VZ02I2NMN	10_D_B02_2010_12_17_2	10_D_B02	498	34
GSXD9VZ02H5D3E	10_D_B02_2010_12_17_2	10_D_B02	480	36
GSXD9VZ02HOFNY	10_D_B02_2010_12_17_2	10_D_B02	514	35
GSXD9VZ02JM2WR	10_D_B02_2010_12_17_2	10_D_B02	483	28
GSXD9VZ02HH2GT	10_D_B02_2010_12_17_2	10_D_B02	485	31
GSXD9VZ02IBQJS	10_D_B02_2010_12_17_2	10_D_B02	289	33
GSXD9VZ02JVYFK	10_D_B02_2010_12_17_2	10_D_B02	499	34
GSXD9VZ02G4QYH	10_D_B02_2010_12_17_2	10_D_B02	468	36
GSXD9VZ02HDIFN	10_D_B02_2010_12_17_2	10_D_B02	488	34
GSXD9VZ02I0NIL	10_D_B02_2010_12_17_2	10_D_B02	412	29
GSXD9VZ02HLJGO	10_D_B02_2010_12_17_2	10_D_B02	468	37
GSXD9VZ02G9TQN	10_D_B02_2010_12_17_2	10_D_B02	484	32
GSXD9VZ02GUGY8	10_D_B02_2010_12_17_2	10_D_B02	519	34
GSXD9VZ02GFCLV	10_D_B02_2010_12_17_2	10_D_B02	458	35
GSXD9VZ02G9BI6	10_D_B02_2010_12_17_2	10_D_B02	316	33
GSXD9VZ02JA6MQ	10_D_B02_2010_12_17_2	10_D_B02	480	35
GSXD9VZ02G4WKI	10_D_B02_2010_12_17_2	10_D_B02	486	29
GSXD9VZ02HQIO2	10_D_B02_2010_12_17_2	10_D_B02	499	34
GSXD9VZ02FM1WO	10_D_B02_2010_12_17_2	10_D_B02	503	35
GSXD9VZ02IE57N	10_D_B02_2010_12_17_2	10_D_B02	496	35
GSXD9VZ02JOZ0A	10_D_B02_2010_12_17_2	10_D_B02	494	35
GSXD9VZ02FKRPO	10_D_B02_2010_12_17_2	10_D_B02	433	31
GSXD9VZ02G3KEZ	10_D_B02_2010_12_17_2	10_D_B02	518	32
GSXD9VZ02HSH0Q	10_D_B02_2010_12_17_2	10_D_B02	408	34
GSXD9VZ02GAIWR	10_D_B02_2010_12_17_2	10_D_B02	496	33
GSXD9VZ02G4ABH	10_D_B02_2010_12_17_2	10_D_B02	427	33
GSXD9VZ02F9FI3	10_D_B02_2010_12_17_2	10_D_B02	285	33
GSXD9VZ02IP0NS	10_D_B02_2010_12_17_2	10_D_B02	460	34
GSXD9VZ02I38OL	10_D_B02_2010_12_17_2	10_D_B02	486	36
GSXD9VZ02F09SX	10_D_B02_2010_12_17_2	10_D_B02	493	28
GSXD9VZ02ISWMB	10_D_B02_2010_12_17_2	10_D_B02	483	35
GSXD9VZ02FTX6I	10_D_B02_2010_12_17_2	10_D_B02	513	35
GSXD9VZ02HNVDW	10_D_B02_2010_12_17_2	10_D_B02	461	32
GSXD9VZ02HUCE4	10_D_B02_2010_12_17_2	10_D_B02	499	35
GSXD9VZ02JGOCJ	10_D_B02_2010_12_17_2	10_D_B02	479	34
GSXD9VZ02F2NDY	10_D_B02_2010_12_17_2	10_D_B02	477	35
GSXD9VZ02HUT97	10_D_B02_2010_12_17_2	10_D_B02	466	33
GSXD9VZ02H25GO	10_D_B02_2010_12_17_2	10_D_B02	500	36
GSXD9VZ02FLTT3	10_D_B02_2010_12_17_2	10_D_B02	464	34
GSXD9VZ02F00K3	10_D_B02_2010_12_17_2	10_D_B02	516	34
GSXD9VZ02F2KHM	10_D_B02_2010_12_17_2	10_D_B02	519	32
GSXD9VZ02G8336	10_D_B02_2010_12_17_2	10_D_B02	508	35
GSXD9VZ02F1QX7	10_D_B02_2010_12_17_2	10_D_B02	484	30
GSXD9VZ02IDOVS	10_D_B02_2010_12_17_2	10_D_B02	477	35
GSXD9VZ02FSZO5	10_D_B02_2010_12_17_2	10_D_B02	468	35
GSXD9VZ02F3BDX	10_D_B02_2010_12_17_2	10_D_B02	299	27
GSXD9VZ02FSSGP	10_D_B02_2010_12_17_2	10_D_B02	474	33
GSXD9VZ02G51IL	10_D_B02_2010_12_17_2	10_D_B02	484	35
GSXD9VZ02FXGFM	10_D_B02_2010_12_17_2	10_D_B02	456	30
GSXD9VZ02IB8RL	10_D_B02_2010_12_17_2	10_D_B02	474	35
GSXD9VZ02I3J14	10_D_B02_2010_12_17_2	10_D_B02	514	34
GSXD9VZ02GY90O	10_D_B02_2010_12_17_2	10_D_B02	510	34
GSXD9VZ02FUIQ7	10_D_B02_2010_12_17_2	10_D_B02	515	35
GSXD9VZ02FTV6Q	10_D_B02_2010_12_17_2	10_D_B02	332	30
GSXD9VZ02IUXXY	10_D_B02_2010_12_17_2	10_D_B02	473	30
GSXD9VZ02FH7X6	10_D_B02_2010_12_17_2	10_D_B02	515	35
GSXD9VZ02GCAT6	10_D_B02_2010_12_17_2	10_D_B02	455	32
GSXD9VZ02GBT8S	10_D_B02_2010_12_17_2	10_D_B02	485	28
GSXD9VZ02IHH6V	10_D_B02_2010_12_17_2	10_D_B02	513	34
GSXD9VZ02FI3HR	10_D_B02_2010_12_17_2	10_D_B02	323	27
GSXD9VZ02G8AQ2	10_D_B02_2010_12_17_2	10_D_B02	509	36
GSXD9VZ02IU3FF	10_D_B02_2010_12_17_2	10_D_B02	482	35
GSXD9VZ02I7X6E	10_D_B02_2010_12_17_2	10_D_B02	467	33
GSXD9VZ02G5G0H	10_D_B02_2010_12_17_2	10_D_B02	509	35
GSXD9VZ02HEHDI	10_D_B02_2010_12_17_2	10_D_B02	511	34
GSXD9VZ02FKQGR	10_D_B02_2010_12_17_2	10_D_B02	515	35
GSXD9VZ02JQJMW	10_D_B02_2010_12_17_2	10_D_B02	494	33
GSXD9VZ02F9BGW	10_D_B02_2010_12_17_2	10_D_B02	513	33
GSXD9VZ02IUQN5	10_D_B02_2010_12_17_2	10_D_B02	512	36
GSXD9VZ02FJ3QJ	10_D_B02_2010_12_17_2	10_D_B02	388	30
GSXD9VZ02HL33E	10_D_B02_2010_12_17_2	10_D_B02	503	35
GSXD9VZ02IU2N8	10_D_B02_2010_12_17_2	10_D_B02	481	35
GSXD9VZ02FTP9W	10_D_B02_2010_12_17_2	10_D_B02	513	36
GSXD9VZ02GSXLS	10_D_B02_2010_12_17_2	10_D_B02	469	36
GSXD9VZ02F9A1O	10_D_B02_2010_12_17_2	10_D_B02	494	34
GSXD9VZ02JXYVZ	10_D_B02_2010_12_17_2	10_D_B02	509	36
GSXD9VZ02HTSFW	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02FZQ9A	10_D_B02_2010_12_17_2	10_D_B02	483	36
GSXD9VZ02HQDMY	10_D_B02_2010_12_17_2	10_D_B02	507	33
GSXD9VZ02IJ2TH	10_D_B02_2010_12_17_2	10_D_B02	538	33
GSXD9VZ02HFHOK	10_D_B02_2010_12_17_2	10_D_B02	510	34
GSXD9VZ02H5N6C	10_D_B02_2010_12_17_2	10_D_B02	487	36
GSXD9VZ02I6VG2	10_D_B02_2010_12_17_2	10_D_B02	269	32
GSXD9VZ02GX9MB	10_D_B02_2010_12_17_2	10_D_B02	492	34
GSXD9VZ02JCVFT	10_D_B02_2010_12_17_2	10_D_B02	468	34
GSXD9VZ02HLWMS	10_D_B02_2010_12_17_2	10_D_B02	466	35
GSXD9VZ02FIA2M	10_D_B02_2010_12_17_2	10_D_B02	483	35
GSXD9VZ02F2B7W	10_D_B02_2010_12_17_2	10_D_B02	479	37
GSXD9VZ02H5QSM	10_D_B02_2010_12_17_2	10_D_B02	456	34
GSXD9VZ02F4WG6	10_D_B02_2010_12_17_2	10_D_B02	514	35
GSXD9VZ02HX7XK	10_D_B02_2010_12_17_2	10_D_B02	497	35
GSXD9VZ02HPOPO	10_D_B02_2010_12_17_2	10_D_B02	482	36
GSXD9VZ02GZB9N	10_D_B02_2010_12_17_2	10_D_B02	489	36
GSXD9VZ02IV5PW	10_D_B02_2010_12_17_2	10_D_B02	508	34
GSXD9VZ02FMOI2	10_D_B02_2010_12_17_2	10_D_B02	482	36
GSXD9VZ02HKH35	10_D_B02_2010_12_17_2	10_D_B02	506	36
GSXD9VZ02IY445	10_D_B02_2010_12_17_2	10_D_B02	468	34
GSXD9VZ02FXP2U	10_D_B02_2010_12_17_2	10_D_B02	482	35
GSXD9VZ02HE14E	10_D_B02_2010_12_17_2	10_D_B02	487	35
GSXD9VZ02FQUVH	10_D_B02_2010_12_17_2	10_D_B02	433	32
GSXD9VZ02FX1N2	10_D_B02_2010_12_17_2	10_D_B02	514	35
GSXD9VZ02JQ5G6	10_D_B02_2010_12_17_2	10_D_B02	456	34
GSXD9VZ02HWHRT	10_D_B02_2010_12_17_2	10_D_B02	481	37
GSXD9VZ02G5XHX	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02FOV8H	10_D_B02_2010_12_17_2	10_D_B02	475	36
GSXD9VZ02F0RJP	10_D_B02_2010_12_17_2	10_D_B02	519	34
GSXD9VZ02G9SKG	10_D_B02_2010_12_17_2	10_D_B02	509	34
GSXD9VZ02FZ7FD	10_D_B02_2010_12_17_2	10_D_B02	346	35
GSXD9VZ02IP6LH	10_D_B02_2010_12_17_2	10_D_B02	490	33
GSXD9VZ02IIRCO	10_D_B02_2010_12_17_2	10_D_B02	501	37
GSXD9VZ02IBBUB	10_D_B02_2010_12_17_2	10_D_B02	487	35
GSXD9VZ02G4NLT	10_D_B02_2010_12_17_2	10_D_B02	527	35
GSXD9VZ02GE9MC	10_D_B02_2010_12_17_2	10_D_B02	367	32
GSXD9VZ02FZQZG	10_D_B02_2010_12_17_2	10_D_B02	523	35
GSXD9VZ02INUEB	10_D_B02_2010_12_17_2	10_D_B02	489	32
GSXD9VZ02H6SFY	10_D_B02_2010_12_17_2	10_D_B02	296	27
GSXD9VZ02IE7G1	10_D_B02_2010_12_17_2	10_D_B02	469	35
GSXD9VZ02FHVWO	10_D_B02_2010_12_17_2	10_D_B02	496	34
GSXD9VZ02I7QFI	10_D_B02_2010_12_17_2	10_D_B02	493	36
GSXD9VZ02GZBCH	10_D_B02_2010_12_17_2	10_D_B02	433	32
GSXD9VZ02FQQT2	10_D_B02_2010_12_17_2	10_D_B02	389	33
GSXD9VZ02FW4PH	10_D_B02_2010_12_17_2	10_D_B02	480	34
GSXD9VZ02IS4WV	10_D_B02_2010_12_17_2	10_D_B02	415	31
GSXD9VZ02GLE7I	10_D_B02_2010_12_17_2	10_D_B02	512	34
GSXD9VZ02FLT0J	10_D_B02_2010_12_17_2	10_D_B02	244	23
GSXD9VZ02FH2C5	10_D_B02_2010_12_17_2	10_D_B02	389	35
GSXD9VZ02FXJZ1	10_D_B02_2010_12_17_2	10_D_B02	484	35
GSXD9VZ02IIHAK	10_D_B02_2010_12_17_2	10_D_B02	522	34
GSXD9VZ02HE0F1	10_D_B02_2010_12_17_2	10_D_B02	481	33
GSXD9VZ02FOBNE	10_D_B02_2010_12_17_2	10_D_B02	457	34
GSXD9VZ02GJRRD	10_D_B02_2010_12_17_2	10_D_B02	469	33
GSXD9VZ02JJPC8	10_D_B02_2010_12_17_2	10_D_B02	265	30
GSXD9VZ02HN40M	10_D_B02_2010_12_17_2	10_D_B02	481	36
GSXD9VZ02HPZK3	10_D_B02_2010_12_17_2	10_D_B02	479	33
GSXD9VZ02FT8EU	10_D_B02_2010_12_17_2	10_D_B02	497	34
GSXD9VZ02GJXPM	10_D_B02_2010_12_17_2	10_D_B02	449	36
GSXD9VZ02G0ELM	10_D_B02_2010_12_17_2	10_D_B02	400	31
GSXD9VZ02H3E3P	10_D_B02_2010_12_17_2	10_D_B02	491	35
GSXD9VZ02H1G4K	10_D_B02_2010_12_17_2	10_D_B02	484	36
GSXD9VZ02IUB3X	10_D_B02_2010_12_17_2	10_D_B02	469	34
GSXD9VZ02FSFCZ	10_D_B02_2010_12_17_2	10_D_B02	479	33
GSXD9VZ02J5OJF	10_D_B02_2010_12_17_2	10_D_B02	499	31
GSXD9VZ02GEUWT	10_D_B02_2010_12_17_2	10_D_B02	203	35
GSXD9VZ02IV5EK	10_D_B02_2010_12_17_2	10_D_B02	480	35
GSXD9VZ02H8825	10_D_B02_2010_12_17_2	10_D_B02	486	36
GSXD9VZ02GJV2S	10_D_B02_2010_12_17_2	10_D_B02	480	33
GSXD9VZ02HB9Z1	10_D_B02_2010_12_17_2	10_D_B02	484	32
GSXD9VZ02HA9TM	10_D_B02_2010_12_17_2	10_D_B02	497	33
GSXD9VZ02JW7VQ	10_D_B02_2010_12_17_2	10_D_B02	460	33
GSXD9VZ02G69QJ	10_D_B02_2010_12_17_2	10_D_B02	480	34
GSXD9VZ02JK6NJ	10_D_B02_2010_12_17_2	10_D_B02	512	34
GSXD9VZ02G7MYM	10_D_B02_2010_12_17_2	10_D_B02	481	35
GSXD9VZ02H03Y2	10_D_B02_2010_12_17_2	10_D_B02	316	29
GSXD9VZ02IYQS4	10_D_B02_2010_12_17_2	10_D_B02	271	30
GSXD9VZ02JS9RE	10_D_B02_2010_12_17_2	10_D_B02	483	34
GSXD9VZ02HDUEJ	10_D_B02_2010_12_17_2	10_D_B02	469	27
GSXD9VZ02G5EIW	10_D_B02_2010_12_17_2	10_D_B02	440	31
GSXD9VZ02HQ7AE	10_D_B02_2010_12_17_2	10_D_B02	483	35
GSXD9VZ02J1ECB	10_D_B02_2010_12_17_2	10_D_B02	496	33
GSXD9VZ02J28FW	10_D_B02_2010_12_17_2	10_D_B02	309	30
GSXD9VZ02GNY5Q	10_D_B02_2010_12_17_2	10_D_B02	464	36
GSXD9VZ02GHWH0	10_D_B02_2010_12_17_2	10_D_B02	461	37
GSXD9VZ02FR9Z9	10_D_B02_2010_12_17_2	10_D_B02	536	31
GSXD9VZ02GQQ8X	10_D_B02_2010_12_17_2	10_D_B02	430	33
GSXD9VZ02H1TZ3	10_D_B02_2010_12_17_2	10_D_B02	484	31
GSXD9VZ02HTEVJ	10_D_B02_2010_12_17_2	10_D_B02	509	36
GSXD9VZ02H6UY8	10_D_B02_2010_12_17_2	10_D_B02	482	32
GSXD9VZ02GL2AR	10_D_B02_2010_12_17_2	10_D_B02	471	33
GSXD9VZ02F3D3O	10_D_B02_2010_12_17_2	10_D_B02	524	34
GSXD9VZ02GSHKK	10_D_B02_2010_12_17_2	10_D_B02	511	29
GSXD9VZ02GXWDA	10_D_B02_2010_12_17_2	10_D_B02	495	33
GSXD9VZ02IJCPB	10_D_B02_2010_12_17_2	10_D_B02	435	33
GSXD9VZ02FUFO5	10_D_B02_2010_12_17_2	10_D_B02	516	35
GSXD9VZ02IRXC6	10_D_B02_2010_12_17_2	10_D_B02	485	34
GSXD9VZ02FJCSO	10_D_B02_2010_12_17_2	10_D_B02	402	33
GSXD9VZ02ISQ6R	10_D_B02_2010_12_17_2	10_D_B02	516	36
GSXD9VZ02G0II8	10_D_B02_2010_12_17_2	10_D_B02	457	30
GSXD9VZ02FWR19	10_D_B02_2010_12_17_2	10_D_B02	505	37
GSXD9VZ02H15JF	10_D_B02_2010_12_17_2	10_D_B02	482	35
GSXD9VZ02GK27M	10_D_B02_2010_12_17_2	10_D_B02	500	35
GSXD9VZ02JEBG8	10_D_B02_2010_12_17_2	10_D_B02	514	35
GSXD9VZ02JO77Z	10_D_B02_2010_12_17_2	10_D_B02	401	34
GSXD9VZ02J446M	10_D_B02_2010_12_17_2	10_D_B02	306	31
GSXD9VZ02FMXW0	10_D_B02_2010_12_17_2	10_D_B02	206	38
GSXD9VZ02HEUS3	10_D_B02_2010_12_17_2	10_D_B02	515	33
GSXD9VZ02JN4TQ	10_D_B02_2010_12_17_2	10_D_B02	486	34
GSXD9VZ02I558V	10_D_B02_2010_12_17_2	10_D_B02	480	35
GSXD9VZ02J0UN7	10_D_B02_2010_12_17_2	10_D_B02	438	30
GSXD9VZ02H9XS0	10_D_B02_2010_12_17_2	10_D_B02	518	33
GSXD9VZ02FKR5A	10_D_B02_2010_12_17_2	10_D_B02	494	35
GSXD9VZ02FOH3I	10_D_B02_2010_12_17_2	10_D_B02	471	35
GSXD9VZ02HNCZZ	10_D_B02_2010_12_17_2	10_D_B02	507	29
GSXD9VZ02FPAJW	10_D_B02_2010_12_17_2	10_D_B02	477	34
GSXD9VZ02GB77I	10_D_B02_2010_12_17_2	10_D_B02	479	31
GSXD9VZ02GT055	10_D_B02_2010_12_17_2	10_D_B02	496	35
GSXD9VZ02HDA6H	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02HGFFW	10_D_B02_2010_12_17_2	10_D_B02	467	35
GSXD9VZ02HPMZ6	10_D_B02_2010_12_17_2	10_D_B02	482	36
GSXD9VZ02HE323	10_D_B02_2010_12_17_2	10_D_B02	485	35
GSXD9VZ02FRBUQ	10_D_B02_2010_12_17_2	10_D_B02	340	30
GSXD9VZ02I7TPE	10_D_B02_2010_12_17_2	10_D_B02	417	31
GSXD9VZ02JVR2J	10_D_B02_2010_12_17_2	10_D_B02	485	35
GSXD9VZ02IDZEZ	10_D_B02_2010_12_17_2	10_D_B02	496	34
GSXD9VZ02IKCB4	10_D_B02_2010_12_17_2	10_D_B02	511	36
GSXD9VZ02GS18D	10_D_B02_2010_12_17_2	10_D_B02	490	35
GSXD9VZ02H0FH5	10_D_B02_2010_12_17_2	10_D_B02	478	34
GSXD9VZ02J1OVG	10_D_B02_2010_12_17_2	10_D_B02	455	33
GSXD9VZ02GHN6H	10_D_B02_2010_12_17_2	10_D_B02	485	34
GSXD9VZ02I27A9	10_D_B02_2010_12_17_2	10_D_B02	509	31
GSXD9VZ02JKPNZ	10_D_B02_2010_12_17_2	10_D_B02	494	30
GSXD9VZ02HTO0Y	10_D_B02_2010_12_17_2	10_D_B02	480	31
GSXD9VZ02GMOXM	10_D_B02_2010_12_17_2	10_D_B02	485	35
GSXD9VZ02GZW7N	10_D_B02_2010_12_17_2	10_D_B02	483	36
GSXD9VZ02GC5UC	10_D_B02_2010_12_17_2	10_D_B02	460	34
GSXD9VZ02G7XZ0	10_D_B02_2010_12_17_2	10_D_B02	470	36
GSXD9VZ02IUO08	10_D_B02_2010_12_17_2	10_D_B02	471	33
GSXD9VZ02GSRS2	10_D_B02_2010_12_17_2	10_D_B02	513	35
GSXD9VZ02JMDX8	10_D_B02_2010_12_17_2	10_D_B02	485	34
GSXD9VZ02J2PEJ	10_D_B02_2010_12_17_2	10_D_B02	513	29
GSXD9VZ02FPZBM	10_D_B02_2010_12_17_2	10_D_B02	481	28
GSXD9VZ02JCNBH	10_D_B02_2010_12_17_2	10_D_B02	496	35
GSXD9VZ02GOTX2	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02GGC1S	10_D_B02_2010_12_17_2	10_D_B02	237	29
GSXD9VZ02H2X0E	10_D_B02_2010_12_17_2	10_D_B02	479	33
GSXD9VZ02IWKO7	10_D_B02_2010_12_17_2	10_D_B02	486	34
GSXD9VZ02HZ430	10_D_B02_2010_12_17_2	10_D_B02	480	30
GSXD9VZ02JXXFC	10_D_B02_2010_12_17_2	10_D_B02	459	31
GSXD9VZ02JSLQV	10_D_B02_2010_12_17_2	10_D_B02	511	35
GSXD9VZ02GY7F1	10_D_B02_2010_12_17_2	10_D_B02	517	36
GSXD9VZ02JB2O5	10_D_B02_2010_12_17_2	10_D_B02	494	31
GSXD9VZ02G5K5F	10_D_B02_2010_12_17_2	10_D_B02	459	33
GSXD9VZ02JYVFN	10_D_B02_2010_12_17_2	10_D_B02	479	35
GSXD9VZ02H24NL	10_D_B02_2010_12_17_2	10_D_B02	359	32
GSXD9VZ02IXVXC	10_D_B02_2010_12_17_2	10_D_B02	465	35
GSXD9VZ02G0SB6	10_D_B02_2010_12_17_2	10_D_B02	492	34
GSXD9VZ02G4ZHI	10_D_B02_2010_12_17_2	10_D_B02	385	26
GSXD9VZ02JR76D	10_D_B02_2010_12_17_2	10_D_B02	216	28
GSXD9VZ02JHYDL	10_D_B02_2010_12_17_2	10_D_B02	289	30
GSXD9VZ02IYRT2	10_D_B02_2010_12_17_2	10_D_B02	402	34
GSXD9VZ02H9JQZ	10_D_B02_2010_12_17_2	10_D_B02	478	35
GSXD9VZ02G9QIZ	10_D_B02_2010_12_17_2	10_D_B02	402	28
GSXD9VZ02J2O8T	10_D_B02_2010_12_17_2	10_D_B02	491	33
GSXD9VZ02HD4FD	10_D_B02_2010_12_17_2	10_D_B02	493	35
GSXD9VZ02H1I3Y	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02HDCXU	10_D_B02_2010_12_17_2	10_D_B02	410	31
GSXD9VZ02GPGFH	10_D_B02_2010_12_17_2	10_D_B02	445	35
GSXD9VZ02JZ6MJ	10_D_B02_2010_12_17_2	10_D_B02	501	29
GSXD9VZ02FPVO5	10_D_B02_2010_12_17_2	10_D_B02	476	32
GSXD9VZ02HIXCC	10_D_B02_2010_12_17_2	10_D_B02	513	34
GSXD9VZ02H4DLN	10_D_B02_2010_12_17_2	10_D_B02	487	33
GSXD9VZ02JV1O9	10_D_B02_2010_12_17_2	10_D_B02	372	31
GSXD9VZ02JI8SY	10_D_B02_2010_12_17_2	10_D_B02	493	35
GSXD9VZ02GGSCB	10_D_B02_2010_12_17_2	10_D_B02	483	35
GSXD9VZ02HXOG9	10_D_B02_2010_12_17_2	10_D_B02	483	36
GSXD9VZ02GJ04O	10_D_B02_2010_12_17_2	10_D_B02	444	34
GSXD9VZ02F4SY2	10_D_B02_2010_12_17_2	10_D_B02	494	32
GSXD9VZ02FLA3A	10_D_B02_2010_12_17_2	10_D_B02	485	31
GSXD9VZ02IDC04	10_D_B02_2010_12_17_2	10_D_B02	468	34
GSXD9VZ02F8V87	10_D_B02_2010_12_17_2	10_D_B02	520	35
GSXD9VZ02H6411	10_D_B02_2010_12_17_2	10_D_B02	475	36
GSXD9VZ02GEVAY	10_D_B02_2010_12_17_2	10_D_B02	483	35
GSXD9VZ02GC9WA	10_D_B02_2010_12_17_2	10_D_B02	482	37
GSXD9VZ02HF8JG	10_D_B02_2010_12_17_2	10_D_B02	480	36
GSXD9VZ02F1ZKX	10_D_B02_2010_12_17_2	10_D_B02	513	36
GSXD9VZ02GM3K3	10_D_B02_2010_12_17_2	10_D_B02	465	32
GSXD9VZ02HJFWF	10_D_B02_2010_12_17_2	10_D_B02	309	29
GSXD9VZ02JIVAT	10_D_B02_2010_12_17_2	10_D_B02	546	29
GSXD9VZ02FT0J1	10_D_B02_2010_12_17_2	10_D_B02	480	36
GSXD9VZ02FW6G9	10_D_B02_2010_12_17_2	10_D_B02	486	32
GSXD9VZ02HEC16	10_D_B02_2010_12_17_2	10_D_B02	481	35
GSXD9VZ02HLJT8	10_D_B02_2010_12_17_2	10_D_B02	504	32
GSXD9VZ02GMXNL	10_D_B02_2010_12_17_2	10_D_B02	407	27
GSXD9VZ02FODRR	10_D_B02_2010_12_17_2	10_D_B02	498	36
GSXD9VZ02HM76Z	10_D_B02_2010_12_17_2	10_D_B02	278	29
GSXD9VZ02F95A5	10_D_B02_2010_12_17_2	10_D_B02	283	28
GSXD9VZ02HR7GJ	10_D_B02_2010_12_17_2	10_D_B02	295	32
GSXD9VZ02I1GVB	10_D_B02_2010_12_17_2	10_D_B02	266	30
GSXD9VZ02IZ4GV	10_D_B02_2010_12_17_2	10_D_B02	472	33
GSXD9VZ02GI9QC	10_D_B02_2010_12_17_2	10_D_B02	481	35
GSXD9VZ02F3W62	10_D_B02_2010_12_17_2	10_D_B02	398	31
GSXD9VZ02FNP9D	10_D_B02_2010_12_17_2	10_D_B02	413	31
GSXD9VZ02JQXPO	10_D_B02_2010_12_17_2	10_D_B02	488	34
GSXD9VZ02FO94D	10_D_B02_2010_12_17_2	10_D_B02	486	36
GSXD9VZ02HPBAX	10_D_B02_2010_12_17_2	10_D_B02	488	32
GSXD9VZ02FMEWE	10_D_B02_2010_12_17_2	10_D_B02	495	29
