SampleID	Method-id	Taxa-name	#_of_reads	%_of_total	Avg_Score
S9_2_2011_02_15_2	1	Peptostreptococcaceae_incertae_sedis	13	0.09	0.94
S9_2_2011_02_15_2	1	Capnocytophaga	418	3.02	0.97
S9_2_2011_02_15_2	1	Oribacterium	48	0.35	0.88
S9_2_2011_02_15_2	1	Nicoletella	1	0.01	0.57
S9_2_2011_02_15_2	1	Mitsuokella	2	0.01	0.68
S9_2_2011_02_15_2	1	Peptostreptococcus	139	1	0.95
S9_2_2011_02_15_2	1	Cardiobacterium	10	0.07	0.95
S9_2_2011_02_15_2	1	Fusobacterium	563	4.07	0.98
S9_2_2011_02_15_2	1	Moryella	17	0.12	0.6
S9_2_2011_02_15_2	1	Eubacterium	85	0.61	0.74
S9_2_2011_02_15_2	1	Leptotrichia	2833	20.48	0.98
S9_2_2011_02_15_2	1	Desulfobulbus	3	0.02	0.98
S9_2_2011_02_15_2	1	Granulicatella	30	0.22	0.91
S9_2_2011_02_15_2	1	Kingella	14	0.1	0.78
S9_2_2011_02_15_2	1	Haemophilus	5	0.04	0.76
S9_2_2011_02_15_2	1	Paludibacter	14	0.1	0.7
S9_2_2011_02_15_2	1	Solobacterium	55	0.4	0.94
S9_2_2011_02_15_2	1	Alysiella	1	0.01	0.58
S9_2_2011_02_15_2	1	Neisseria	2	0.01	0.71
S9_2_2011_02_15_2	1	Selenomonas	479	3.46	0.9
S9_2_2011_02_15_2	1	Porphyromonas	137	0.99	0.98
S9_2_2011_02_15_2	1	Allisonella	1	0.01	0.58
S9_2_2011_02_15_2	1	Planobacterium	4	0.03	0.64
S9_2_2011_02_15_2	1	Campylobacter	195	1.41	0.97
S9_2_2011_02_15_2	1	Filifactor	15	0.11	0.95
S9_2_2011_02_15_2	1	Gemella	3	0.02	0.98
S9_2_2011_02_15_2	1	Schwartzia	76	0.55	0.66
S9_2_2011_02_15_2	1	Sneathia	2	0.01	0.52
S9_2_2011_02_15_2	1	Xylanibacter	35	0.25	0.58
S9_2_2011_02_15_2	1	Tannerella	143	1.03	0.95
S9_2_2011_02_15_2	1	Howardella	6	0.04	0.75
S9_2_2011_02_15_2	1	Megasphaera	1	0.01	0.98
S9_2_2011_02_15_2	1	Anaeroglobus	4	0.03	0.89
S9_2_2011_02_15_2	1	Veillonella	476	3.44	0.96
S9_2_2011_02_15_2	1	Streptococcus	353	2.55	0.97
S9_2_2011_02_15_2	1	Bulleidia	1	0.01	0.7
S9_2_2011_02_15_2	1	Hallella	97	0.7	0.6
S9_2_2011_02_15_2	1	Shuttleworthia	7	0.05	0.95
S9_2_2011_02_15_2	1	Centipeda	71	0.51	0.78
S9_2_2011_02_15_2	1	Paraprevotella	4	0.03	0.62
S9_2_2011_02_15_2	1	Anaerovibrio	1	0.01	0.55
S9_2_2011_02_15_2	1	Prevotella	5032	36.37	0.95
S9_2_2011_02_15_2	1	Syntrophococcus	35	0.25	0.59
S9_2_2011_02_15_2	1	Derxia	1	0.01	0.57
S9_2_2011_02_15_2	1	Bergeyella	1	0.01	0.63
S9_2_2011_02_15_2	1	Erysipelotrichaceae_incertae_sedis	1	0.01	1
S9_2_2011_02_15_2	1	Actinobacillus	52	0.38	0.75
S9_2_2011_02_15_2	1	Treponema	193	1.4	0.97
S9_2_2011_02_15_2	1	Parvimonas	30	0.22	0.99
S9_2_2011_02_15_2	1	Mycoplasma	5	0.04	0.96
S9_2_2011_02_15_2	1	Mogibacterium	40	0.29	0.92
S9_2_2011_02_15_2	1	Catonella	18	0.13	0.94
S9_2_2011_02_15_2	1	Clostridium XIX	51	0.37	0.67
S9_2_2011_02_15_2	1	Aggregatibacter	1	0.01	0.63
S9_2_2011_02_15_2	1	Thermovirga	2	0.01	0.52
S9_2_2011_02_15_2	1	Cloacibacterium	3	0.02	0.56
S9_2_2011_02_15_2	1	Anaerovorax	6	0.04	0.83
1_D_A01_2010_12_17_2 	2	 Paludibacter 	3	0.02	0.87
1_D_A01_2010_12_17_2 	2	 Flavobacteria 	257	1.57	0.98
1_D_A01_2010_12_17_2 	2	 Solobacterium 	4	0.02	0.95
1_D_A01_2010_12_17_2 	2	 Capnocytophaga 	228	1.4	0.98
1_D_A01_2010_12_17_2 	2	 SR1_genera_incertae_sedis 	1	0.01	1
1_D_A01_2010_12_17_2 	2	 Eubacterium 	69	0.42	0.98
1_D_A01_2010_12_17_2 	2	 Erysipelotrichaceae 	7	0.04	0.96
1_D_A01_2010_12_17_2 	2	 Erysipelotrichales 	7	0.04	0.96
1_D_A01_2010_12_17_2 	2	 Bacteroidia 	4011	24.54	0.99
1_D_A01_2010_12_17_2 	2	 Clostridiales 	692	4.23	0.97
1_D_A01_2010_12_17_2 	2	 Johnsonella 	3	0.02	0.95
1_D_A01_2010_12_17_2 	2	 Cryptobacterium 	42	0.26	0.96
1_D_A01_2010_12_17_2 	2	 Desulfobacterales 	23	0.14	0.98
1_D_A01_2010_12_17_2 	2	 Lactobacillales 	2405	14.71	0.99
1_D_A01_2010_12_17_2 	2	 Desulfobulbus 	22	0.13	0.96
1_D_A01_2010_12_17_2 	2	 Tannerella 	279	1.71	0.97
1_D_A01_2010_12_17_2 	2	 Firmicutes 	6477	39.63	0.99
1_D_A01_2010_12_17_2 	2	 Epsilonproteobacteria 	375	2.29	0.99
1_D_A01_2010_12_17_2 	2	 Carnobacteriaceae 	21	0.13	0.94
1_D_A01_2010_12_17_2 	2	 Pasteurellaceae 	1	0.01	1
1_D_A01_2010_12_17_2 	2	 Acidaminococcaceae 	2	0.01	0.85
1_D_A01_2010_12_17_2 	2	 Peptostreptococcaceae 	65	0.4	0.98
1_D_A01_2010_12_17_2 	2	 Centipeda 	115	0.7	0.9
1_D_A01_2010_12_17_2 	2	 Fusobacteria 	2564	15.69	0.99
1_D_A01_2010_12_17_2 	2	 Clostridia 	692	4.23	0.97
1_D_A01_2010_12_17_2 	2	 Peptococcaceae 	 family 	1	0.01
1_D_A01_2010_12_17_2 	2	 Lactobacillus 	5	0.03	0.99
1_D_A01_2010_12_17_2 	2	 Veillonella 	698	4.27	0.98
1_D_A01_2010_12_17_2 	2	 Flavobacteriales 	257	1.57	0.98
1_D_A01_2010_12_17_2 	2	 Gammaproteobacteria 	1	0.01	1
1_D_A01_2010_12_17_2 	2	 Enterococcaceae 	1	0.01	0.89
1_D_A01_2010_12_17_2 	2	 Campylobacterales 	368	2.25	0.99
1_D_A01_2010_12_17_2 	2	 Bacteroidales_incertae_sedis 	4	0.02	0.98
1_D_A01_2010_12_17_2 	2	 Parvimonas 	30	0.18	0.97
1_D_A01_2010_12_17_2 	2	 Eikenella 	3	0.02	0.85
1_D_A01_2010_12_17_2 	2	 Mycoplasma 	25	0.15	0.98
1_D_A01_2010_12_17_2 	2	 Mogibacterium 	19	0.12	0.98
1_D_A01_2010_12_17_2 	2	 Catonella 	40	0.24	0.95
1_D_A01_2010_12_17_2 	2	 Anaerovorax 	13	0.08	0.9
1_D_A01_2010_12_17_2 	2	 Streptococcaceae 	2249	13.76	0.98
1_D_A01_2010_12_17_2 	2	 Pyramidobacter 	2	0.01	1
1_D_A01_2010_12_17_2 	2	 Erysipelotrichia 	7	0.04	0.96
1_D_A01_2010_12_17_2 	2	 Oribacterium 	47	0.29	0.95
1_D_A01_2010_12_17_2 	2	 Bacilli 	2584	15.81	0.99
1_D_A01_2010_12_17_2 	2	 Anaerolineaceae 	2	0.01	0.92
1_D_A01_2010_12_17_2 	2	 Fusobacterium 	513	3.14	0.99
1_D_A01_2010_12_17_2 	2	 Betaproteobacteria 	21	0.13	1
1_D_A01_2010_12_17_2 	2	 Neisseriales 	21	0.13	1
